id	content	label	words	pred_label
558	听说咖啡可以治疗抑郁,缓解烦躁的心情。我每天心情都这么好,感谢我的美杯美咖,偶尔的小不耐烦是不是表明我喝的不到量呢	happy	听 说 咖 啡 可 以 治 疗 抑 郁 , 缓 解 烦 躁 的 心 情 。 我 每 天 心 情 都 这 么 好 , 感 谢 我 的 美 杯 美 咖 , 偶 尔 的 小 不 耐 烦 是 不 是 表 明 我 喝 的 不 到 量 呢	2
559	心情不好总是一瞬间的事情,就像心情好一样。。。饿了总会想冒火	angry	心 情 不 好 总 是 一 瞬 间 的 事 情 , 就 像 心 情 好 一 样 。 。 。 饿 了 总 会 想 冒 火	4
560	饭后一支烟,雷打不动的,想帮你洗洗碗,想想还是算了,惯不得!	angry	饭 后 一 支 烟 , 雷 打 不 动 的 , 想 帮 你 洗 洗 碗 , 想 想 还 是 算 了 , 惯 不 得 !	0
561	给我张车票我想提早回家。两年过节都不在家。	sad	给 我 张 车 票 我 想 提 早 回 家 。 两 年 过 节 都 不 在 家 。	4
562	可怕的人心我肯定玩不过他们好害怕这个世界还没安全感没有人可以依靠	fear	可 怕 的 人 心 我 肯 定 玩 不 过 他 们 好 害 怕 这 个 世 界 还 没 安 全 感 没 有 人 可 以 依 靠	1
563	我发现你也是个麦霸还是个逗逼。可是我爱	happy	我 发 现 你 也 是 个 麦 霸 还 是 个 逗 逼 。 可 是 我 爱	2
564	麻痹滴呦,好不容易碰到个下雨一整天不用上课的悠闲时间可以好好放松睡觉,哎,苦逼的我还要忙七忙八,可怜噢	angry	麻 痹 滴 呦 , 好 不 容 易 碰 到 个 下 雨 一 整 天 不 用 上 课 的 悠 闲 时 间 可 以 好 好 放 松 睡 觉 , 哎 , 苦 逼 的 我 还 要 忙 七 忙 八 , 可 怜 噢	0
565	各种不堪回首的口误,笑cry了!	happy	各 种 不 堪 回 首 的 口 误 , 笑 c r y 了 !	0
566	小贱人老是翻我手机是不是该揍他	angry	小 贱 人 老 是 翻 我 手 机 是 不 是 该 揍 他	0
567	楼下??水管你什么时候修好?????你知道没水会死吗????	angry	楼 下 ? ? 水 管 你 什 么 时 候 修 好 ? ? ? ? ? 你 知 道 没 水 会 死 吗 ? ? ? ?	0
568	超暖心因为回家拿了很多过冬的东西拎了大行李箱真的行动超级不方便坐公交的时候车急刹车有两个老人扶住了顿时觉得超暖心	happy	超 暖 心 因 为 回 家 拿 了 很 多 过 冬 的 东 西 拎 了 大 行 李 箱 真 的 行 动 超 级 不 方 便 坐 公 交 的 时 候 车 急 刹 车 有 两 个 老 人 扶 住 了 顿 时 觉 得 超 暖 心	4
569	"《太平广记》卷四○三引晋王嘉《十遗记》:""武帝为七宝床,杂宝按,屏风,杂宝帐,设于桂宫,时人谓之‘四宝宫’。"	neutral	"《 太 平 广 记 》 卷 四 ○ 三 引 晋 王 嘉 《 十 遗 记 》 : "" 武 帝 为 七 宝 床 , 杂 宝 按 , 屏 风 , 杂 宝 帐 , 设 于 桂 宫 , 时 人 谓 之 ‘ 四 宝 宫 ’ 。"	3
570	突然告诉我,我的微博用户不存在,还让我验证,,,,大早上的不能好好的玩耍了	angry	突 然 告 诉 我 , 我 的 微 博 用 户 不 存 在 , 还 让 我 验 证 , , , , 大 早 上 的 不 能 好 好 的 玩 耍 了	0
571	微博被人盗了噶,大半夜来发了些不知所谓的东西,吓死宝宝了	surprise	微 博 被 人 盗 了 噶 , 大 半 夜 来 发 了 些 不 知 所 谓 的 东 西 , 吓 死 宝 宝 了	1
572	投个票5次有两次检测不出声音,两次很慢很慢出来,一次正常早上明明很快的要被追上了你们会不会慢啊	angry	投 个 票 5 次 有 两 次 检 测 不 出 声 音 , 两 次 很 慢 很 慢 出 来 , 一 次 正 常 早 上 明 明 很 快 的 要 被 追 上 了 你 们 会 不 会 慢 啊	0
573	真的是彻底无语了,我特么彻!彻!底!底!	angry	真 的 是 彻 底 无 语 了 , 我 特 么 彻 ! 彻 ! 底 ! 底 !	0
574	这种天骑电车真的有种很心酸的感觉	sad	这 种 天 骑 电 车 真 的 有 种 很 心 酸 的 感 觉	2
575	二十个奶酪面包和三个红豆,半小时就剩四个要不要如此速度	surprise	二 十 个 奶 酪 面 包 和 三 个 红 豆 , 半 小 时 就 剩 四 个 要 不 要 如 此 速 度	0
576	没想到在网路上还要战战兢兢地不敢差评!生气!啊~贫穷让生活处处受气~睡觉~做富豪梦了~~	angry	没 想 到 在 网 路 上 还 要 战 战 兢 兢 地 不 敢 差 评 ! 生 气 ! 啊 ~ 贫 穷 让 生 活 处 处 受 气 ~ 睡 觉 ~ 做 富 豪 梦 了 ~ ~	0
577	爱干净的女人就收了吧,实在是太全了。小伙伴们,收藏以备不时之需吧。	happy	爱 干 净 的 女 人 就 收 了 吧 , 实 在 是 太 全 了 。 小 伙 伴 们 , 收 藏 以 备 不 时 之 需 吧 。	2
578	基亚罗斯塔米在他的起居室里拍摄了整部电影,只用三把椅子作为全部布景。	neutral	基 亚 罗 斯 塔 米 在 他 的 起 居 室 里 拍 摄 了 整 部 电 影 , 只 用 三 把 椅 子 作 为 全 部 布 景 。	3
579	我要抓狂了出去拿快递被老板抓到然后他通知我明天阿姨来煮饭了,我刚刚收到的锅没用了气的我想骂人,虽然老板说报销锅的钱但是我的伙食补贴500就这样没有了,明天我不要吃饭!!!!就算老板说买水果给我吃我也不要吃饭!!!!下班还要打扫厨房想想就烦	angry	我 要 抓 狂 了 出 去 拿 快 递 被 老 板 抓 到 然 后 他 通 知 我 明 天 阿 姨 来 煮 饭 了 , 我 刚 刚 收 到 的 锅 没 用 了 气 的 我 想 骂 人 , 虽 然 老 板 说 报 销 锅 的 钱 但 是 我 的 伙 食 补 贴 5 0 0 就 这 样 没 有 了 , 明 天 我 不 要 吃 饭 ! ! ! ! 就 算 老 板 说 买 水 果 给 我 吃 我 也 不 要 吃 饭 ! ! ! ! 下 班 还 要 打 扫 厨 房 想 想 就 烦	0
580	我嘞个去…抽筋啦…啦啦啦…疼死我了	sad	我 嘞 个 去 … 抽 筋 啦 … 啦 啦 啦 … 疼 死 我 了	0
581	好想知道一家人为什么要讨论我一整天从头到脚从小到大吗?!	surprise	好 想 知 道 一 家 人 为 什 么 要 讨 论 我 一 整 天 从 头 到 脚 从 小 到 大 吗 ? !	0
582	现机场航站楼总建筑面积总共为36万平方米。	neutral	现 机 场 航 站 楼 总 建 筑 面 积 总 共 为 3 6 万 平 方 米 。	3
583	海关认为必要时,可以自行开验,复验或提取货样。	neutral	海 关 认 为 必 要 时 , 可 以 自 行 开 验 , 复 验 或 提 取 货 样 。	3
584	颍南站站址在安徽省阜阳市十二里庙乡,邮政编码236111。	neutral	颍 南 站 站 址 在 安 徽 省 阜 阳 市 十 二 里 庙 乡 , 邮 政 编 码 2 3 6 1 1 1 。	3
585	"守文既丧月余,中使自北边来言:""守文死,军士皆流涕。"	neutral	"守 文 既 丧 月 余 , 中 使 自 北 边 来 言 : "" 守 文 死 , 军 士 皆 流 涕 。"	3
586	只是玩个雪我就好开心。哈哈嘿嘿呼呼。哈哈。	happy	只 是 玩 个 雪 我 就 好 开 心 。 哈 哈 嘿 嘿 呼 呼 。 哈 哈 。	2
587	事实证明,在恋爱中,不管男女,说的绝对的话,都不可靠~	angry	事 实 证 明 , 在 恋 爱 中 , 不 管 男 女 , 说 的 绝 对 的 话 , 都 不 可 靠 ~	2
588	今天回家不看本了直接睡觉……眼睛干涩好难受	sad	今 天 回 家 不 看 本 了 直 接 睡 觉 … … 眼 睛 干 涩 好 难 受	4
589	能在12点整吃到长寿面的人儿表示好幸福!	happy	能 在 1 2 点 整 吃 到 长 寿 面 的 人 儿 表 示 好 幸 福 !	2
590	看着梅西怒气冲冲的奔着比自己高一头的兰帕德就去了,真替他担心,挨顿打倒是次要的,玩意兰帕德再吃张红牌,得不偿失啊!	sad	看 着 梅 西 怒 气 冲 冲 的 奔 着 比 自 己 高 一 头 的 兰 帕 德 就 去 了 , 真 替 他 担 心 , 挨 顿 打 倒 是 次 要 的 , 玩 意 兰 帕 德 再 吃 张 红 牌 , 得 不 偿 失 啊 !	0
591	他没有妻子,乡人们都可怜他,惦念他,共同谋划给他娶媳妇,却一直没有找到。	neutral	他 没 有 妻 子 , 乡 人 们 都 可 怜 他 , 惦 念 他 , 共 同 谋 划 给 他 娶 媳 妇 , 却 一 直 没 有 找 到 。	3
592	3小组暗并不是他们的颜色,意思是他们低调的行事准则,处事态度,在低调中演绎最炫目的华丽。	neutral	3 小 组 暗 并 不 是 他 们 的 颜 色 , 意 思 是 他 们 低 调 的 行 事 准 则 , 处 事 态 度 , 在 低 调 中 演 绎 最 炫 目 的 华 丽 。	3
593	丽丽新婚:问主婚人主持一场婚礼多少钱:主婚人……新郎越帅钱越贵,丽丽羞赧地递过去十元钱:主婚人一愣……回头看了眼新郎,找回九元五毛钱……	sad	丽 丽 新 婚 : 问 主 婚 人 主 持 一 场 婚 礼 多 少 钱 : 主 婚 人 … … 新 郎 越 帅 钱 越 贵 , 丽 丽 羞 赧 地 递 过 去 十 元 钱 : 主 婚 人 一 愣 … … 回 头 看 了 眼 新 郎 , 找 回 九 元 五 毛 钱 … …	3
594	外面捡回家的红叶自然风干后依然那样红火,插在花篮上为冬日又添了点色彩,今天不用做课,感觉神清气爽,跨五的日子就这样开始了,好的开始	happy	外 面 捡 回 家 的 红 叶 自 然 风 干 后 依 然 那 样 红 火 , 插 在 花 篮 上 为 冬 日 又 添 了 点 色 彩 , 今 天 不 用 做 课 , 感 觉 神 清 气 爽 , 跨 五 的 日 子 就 这 样 开 始 了 , 好 的 开 始	2
595	胃酸过多的人真是,,。。真想打晕自己	sad	胃 酸 过 多 的 人 真 是 , , 。 。 真 想 打 晕 自 己	0
596	晚上出门转转,似乎模煳的照片比较能写实多动症的我…	happy	晚 上 出 门 转 转 , 似 乎 模 煳 的 照 片 比 较 能 写 实 多 动 症 的 我 …	0
597	洛阳的交通越来越糟糕了,主政者在干嘛,天天不作为	angry	洛 阳 的 交 通 越 来 越 糟 糕 了 , 主 政 者 在 干 嘛 , 天 天 不 作 为	0
598	(30)报章:报,复,指织机的梭子引线往复织作;	neutral	( 3 0 ) 报 章 : 报 , 复 , 指 织 机 的 梭 子 引 线 往 复 织 作 ;	3
599	突然好想屋企葛小佬啊,发觉以前跟屋企真是对母住你啊,嫩嫩真是好内疚!	sad	突 然 好 想 屋 企 葛 小 佬 啊 , 发 觉 以 前 跟 屋 企 真 是 对 母 住 你 啊 , 嫩 嫩 真 是 好 内 疚 !	0
600	伤疤,放不下就是缺陷,放下了就是徽章	happy	伤 疤 , 放 不 下 就 是 缺 陷 , 放 下 了 就 是 徽 章	0
601	坚强的人能够救赎自己,伟大的人才能拯救他人。别让空虚和恐惧占据自己的内心。近期发生的一起起自杀,带来了恐惧和震撼,是什么逼迫他们走出那一步,又担心自己也会有撑不住的那一天,活着,本就承受着很多。一次次的害怕着,又一次次的成长着,确实,这些年我交了很多不再联系的朋友,花了很多不知...全文	happy	坚 强 的 人 能 够 救 赎 自 己 , 伟 大 的 人 才 能 拯 救 他 人 。 别 让 空 虚 和 恐 惧 占 据 自 己 的 内 心 。 近 期 发 生 的 一 起 起 自 杀 , 带 来 了 恐 惧 和 震 撼 , 是 什 么 逼 迫 他 们 走 出 那 一 步 , 又 担 心 自 己 也 会 有 撑 不 住 的 那 一 天 , 活 着 , 本 就 承 受 着 很 多 。 一 次 次 的 害 怕 着 , 又 一 次 次 的 成 长 着 , 确 实 , 这 些 年 我 交 了 很 多 不 再 联 系 的 朋 友 , 花 了 很 多 不 知 . . . 全 文	1
602	"高速,前车突然刹车停车,还剩最后一米,我已刹不住车,急呼:""坏了"",紧急左转再回方向,惊险避过。还好左边车道没车,还好后车离的远,还好反应及时正确,避开一场大祸!真正体会到腿肚子转筋的感觉,吓的双手发抖肚子疼啊。心有余悸,一直到家,还有点恍惚!"	fear	"高 速 , 前 车 突 然 刹 车 停 车 , 还 剩 最 后 一 米 , 我 已 刹 不 住 车 , 急 呼 : "" 坏 了 "" , 紧 急 左 转 再 回 方 向 , 惊 险 避 过 。 还 好 左 边 车 道 没 车 , 还 好 后 车 离 的 远 , 还 好 反 应 及 时 正 确 , 避 开 一 场 大 祸 ! 真 正 体 会 到 腿 肚 子 转 筋 的 感 觉 , 吓 的 双 手 发 抖 肚 子 疼 啊 。 心 有 余 悸 , 一 直 到 家 , 还 有 点 恍 惚 !"	1
603	界定城市新地标标定超凡气度中央城项目总规划用地面积约为6.4万方,总建筑面积为19.1万方。	neutral	界 定 城 市 新 地 标 标 定 超 凡 气 度 中 央 城 项 目 总 规 划 用 地 面 积 约 为 6 . 4 万 方 , 总 建 筑 面 积 为 1 9 . 1 万 方 。	3
604	开放式发生器的电极是裸露在空气中的,所产生的臭氧直接扩散到空气中,因臭氧浓度较低通常只用于较小空间的空气灭菌或某些小型物品表面消毒。	neutral	开 放 式 发 生 器 的 电 极 是 裸 露 在 空 气 中 的 , 所 产 生 的 臭 氧 直 接 扩 散 到 空 气 中 , 因 臭 氧 浓 度 较 低 通 常 只 用 于 较 小 空 间 的 空 气 灭 菌 或 某 些 小 型 物 品 表 面 消 毒 。	3
605	看完了若埃尔·迪克的《真相》,简直是大卫·林奇的电影《双峰镇》的剧本,600多页一下午搞定,啰里啰嗦最后三分之一反转还算有亮点,这网络写手级的小说是如何横扫销售排行榜的	surprise	看 完 了 若 埃 尔 · 迪 克 的 《 真 相 》 , 简 直 是 大 卫 · 林 奇 的 电 影 《 双 峰 镇 》 的 剧 本 , 6 0 0 多 页 一 下 午 搞 定 , 啰 里 啰 嗦 最 后 三 分 之 一 反 转 还 算 有 亮 点 , 这 网 络 写 手 级 的 小 说 是 如 何 横 扫 销 售 排 行 榜 的	3
606	已经忙的连续三个晚上凌晨一点睡了,第四个晚上居然失眠啦	sad	已 经 忙 的 连 续 三 个 晚 上 凌 晨 一 点 睡 了 , 第 四 个 晚 上 居 然 失 眠 啦	5
607	2007.11.17-2015.11.17,今日是我两位同学的结婚纪念日,也是我老公跟我表达的日子	happy	2 0 0 7 . 1 1 . 1 7 - 2 0 1 5 . 1 1 . 1 7 , 今 日 是 我 两 位 同 学 的 结 婚 纪 念 日 , 也 是 我 老 公 跟 我 表 达 的 日 子	0
608	当看到身上全是被跳蚤咬的红疙瘩的那一刻我是崩溃的,然后想了想,只能是小妹子出去耍了带回来的,小崽子要是现在在我面前,我真是撕了她的心都有!!!	angry	当 看 到 身 上 全 是 被 跳 蚤 咬 的 红 疙 瘩 的 那 一 刻 我 是 崩 溃 的 , 然 后 想 了 想 , 只 能 是 小 妹 子 出 去 耍 了 带 回 来 的 , 小 崽 子 要 是 现 在 在 我 面 前 , 我 真 是 撕 了 她 的 心 都 有 ! ! !	0
609	这是我的天堂...好多志同道合的人...	happy	这 是 我 的 天 堂 . . . 好 多 志 同 道 合 的 人 . . .	2
610	我草你妈的小偷,我日你祖宗八百代,我告诉你,你偷了老子的手机,如果被老子抓住了,老子的手机多少钱,我删你多少个嘴巴子,你等着。	angry	我 草 你 妈 的 小 偷 , 我 日 你 祖 宗 八 百 代 , 我 告 诉 你 , 你 偷 了 老 子 的 手 机 , 如 果 被 老 子 抓 住 了 , 老 子 的 手 机 多 少 钱 , 我 删 你 多 少 个 嘴 巴 子 , 你 等 着 。	0
611	把我朋友圈从头到尾看了一遍想起了很多开心的事情很美好	happy	把 我 朋 友 圈 从 头 到 尾 看 了 一 遍 想 起 了 很 多 开 心 的 事 情 很 美 好	2
612	以后要早睡,要不肚子会饿,经历过多次教训之后终于意识到了	sad	以 后 要 早 睡 , 要 不 肚 子 会 饿 , 经 历 过 多 次 教 训 之 后 终 于 意 识 到 了	2
613	马勒戈壁的打鼾把人打醒了自己又睡了	angry	马 勒 戈 壁 的 打 鼾 把 人 打 醒 了 自 己 又 睡 了	4
614	我的霉运快快停止吧。倒霉的一个月,我也真是无语了。我要骂人了	angry	我 的 霉 运 快 快 停 止 吧 。 倒 霉 的 一 个 月 , 我 也 真 是 无 语 了 。 我 要 骂 人 了	0
615	当你对成功的欲望足以与对呼吸的欲望媲美时你就会成功	happy	当 你 对 成 功 的 欲 望 足 以 与 对 呼 吸 的 欲 望 媲 美 时 你 就 会 成 功	2
616	学校已成为镇江市卫生系统职业培训中心,在职继续教育考试考核中心和江苏省校医培训中心以及镇江市中等卫技人才培训基地。	neutral	学 校 已 成 为 镇 江 市 卫 生 系 统 职 业 培 训 中 心 , 在 职 继 续 教 育 考 试 考 核 中 心 和 江 苏 省 校 医 培 训 中 心 以 及 镇 江 市 中 等 卫 技 人 才 培 训 基 地 。	3
617	我靠算下来一周有三天是通宵的仔细照了下镜子黑眼圈好深	sad	我 靠 算 下 来 一 周 有 三 天 是 通 宵 的 仔 细 照 了 下 镜 子 黑 眼 圈 好 深	2
618	张韶涵一出来我就听出来了好棒不愧是我学生时代最爱的歌手之一隐藏的歌手真的很适合怀旧	happy	张 韶 涵 一 出 来 我 就 听 出 来 了 好 棒 不 愧 是 我 学 生 时 代 最 爱 的 歌 手 之 一 隐 藏 的 歌 手 真 的 很 适 合 怀 旧	2
619	每个月涨五斤得节奏…历史性得时刻,突破三位数	happy	每 个 月 涨 五 斤 得 节 奏 … 历 史 性 得 时 刻 , 突 破 三 位 数	0
620	我现在一眼望去一个大写的穷的人!到底哪里让人觉得很有钱!!哪来的脸跟我借钱呢!!!	angry	我 现 在 一 眼 望 去 一 个 大 写 的 穷 的 人 ! 到 底 哪 里 让 人 觉 得 很 有 钱 ! ! 哪 来 的 脸 跟 我 借 钱 呢 ! ! !	0
621	刚刚初恋找到我简直哔了狗了,,,他在武汉读重本	sad	刚 刚 初 恋 找 到 我 简 直 哔 了 狗 了 , , , 他 在 武 汉 读 重 本	0
622	为什么照片这么丑…为什么这么不上相。	angry	为 什 么 照 片 这 么 丑 … 为 什 么 这 么 不 上 相 。	0
623	所有美好的事情,我都想去做。只是盼时光慢点走,别让我赶不上点,所有的不错过也没错过。	happy	所 有 美 好 的 事 情 , 我 都 想 去 做 。 只 是 盼 时 光 慢 点 走 , 别 让 我 赶 不 上 点 , 所 有 的 不 错 过 也 没 错 过 。	2
624	敬往事一杯酒,再爱也不回头,实际就算我醉到黄昏独自愁,如果那人伸出手,我还是会和他一起走。	sad	敬 往 事 一 杯 酒 , 再 爱 也 不 回 头 , 实 际 就 算 我 醉 到 黄 昏 独 自 愁 , 如 果 那 人 伸 出 手 , 我 还 是 会 和 他 一 起 走 。	2
